contractSymbol,lastTradeDate,Strike,Prix_Option,bid,ask,change,percentChange,Volume,Open_Interest,impliedVolatility,inTheMoney,contractSize,currency,Type_Option,expirationDate,Prix_Sous_Jacent,Jours_Jusqu_Maturite,Temps_Maturite_Annees,Moneyness,Log_Moneyness,Bid_Ask_Spread,Bid_Ask_Spread_Pct,Liquidity_Score,Volatilite_Implicite,Realized_Vol_10D,Realized_Vol_20D,Realized_Vol_30D,Realized_Vol_60D,IV_RV_Ratio,RSI,Vol_Rank,Delta,Gamma,Vega,Theta,VIX_Proxy,high_volume,high_oi,tight_spread,quality_score,Taux_Sans_Risque,Dividend_Yield,Rho,Vanna,Volga,Strike_Ratio,Sqrt_Time,Vol_Time,Is_Call,Log_Volume,Log_Open_Interest,Is_OTM,OTM_Distance,Delta_Gamma_Product,Vega_Volga_Ratio,Volatility_Skew,Vol_VIX_Ratio,Date_Scraping
AAPL261218P00105000,2025-05-22 15:29:58+00:00,105.0,2.74,3.05,3.2,0.0,0.0,3.0,2610.0,0.3859314337158203,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.5377170072207712,-0.6204228660948823,0.15000000000000036,5.474452554744539,1827.8999999999999,38.59314337158203,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.17456733283406,45.48857482650572,83.33333333333334,-0.06337870897314879,0.001319481611873771,0.3035501356856155,-0.006397259611667695,34.53802863219233,False,False,False,0.0,0.05,0.015,1.6414784394250514,-0.0019238615708378455,4.005288223189579e-05,0.5377170072207712,1.2503250775108168,48.253974977459364,0,1.3862943611198906,7.8674885686991285,1,0.6204228660948823,-8.3627041074369e-05,291.86028986738995,0,1.1174101389101865,2025-05-25
AAPL261218P00110000,2025-05-23 19:27:03+00:00,110.0,3.6,3.5,3.7,1.1199999,45.161285,1.0,1538.0,0.37720349365234374,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.5633225789931889,-0.5739028504599893,0.20000000000000018,5.55555555555556,1076.8999999999999,37.72034936523438,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1480041861559331,45.48857482650572,83.33333333333334,-0.07315755812743929,0.0015081351179638083,0.3391039866719108,-0.0069376930374936835,34.53802863219233,False,False,False,0.0,0.05,0.015,1.7196440793976728,-0.0024808019616196714,5.114146309414398e-05,0.5633225789931889,1.2503250775108168,47.162698743821764,0,0.6931471805599453,7.338888133838879,1,0.5739028504599893,-0.00011033148255646982,322.60547088849773,0,1.0921396170850313,2025-05-25
AAPL261218P00115000,2025-05-23 17:02:30+00:00,115.0,4.05,4.05,4.2,0.9000001,28.57143,1.0,1385.0,0.36725486267089846,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.5889281507656066,-0.5294510878891556,0.15000000000000036,3.7037037037037126,969.7999999999998,36.72548626708985,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1177259140682778,45.48857482650572,83.33333333333334,-0.0833922373980659,0.001710736429777138,0.3745136012739298,-0.007390983251512812,34.53802863219233,False,False,True,0.4,0.05,0.015,1.7978097193702942,-0.003123152714624015,6.406940611463414e-05,0.5889281507656066,1.2503250775108168,45.91879646352155,0,0.6931471805599453,7.234177179749849,1,0.5294510878891556,-0.00014266213847749477,351.9635083217333,0,1.063334756543071,2025-05-25
AAPL261218P00120000,2025-05-23 19:57:10+00:00,120.0,4.75,4.65,4.85,1.5699999,49.371067,1.0,1390.0,0.36002226898193357,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.6145337225380243,-0.4868914734703596,0.1999999999999993,4.210526315789459,973.2999999999998,36.002226898193356,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0957137960168226,45.48857482650572,83.33333333333334,-0.09565641393825153,0.0019326265968446963,0.414757504557109,-0.007969719248049954,34.53802863219233,False,False,True,0.4,0.05,0.015,1.8759753593429158,-0.003967421553991107,8.015713845480043e-05,0.6145337225380243,1.2503250775108168,45.01448713704562,0,0.6931471805599453,7.237778191923443,1,0.4868914734703596,-0.00018486812973585062,383.9788580672929,0,1.0423937996460015,2025-05-25
AAPL261218P00125000,2025-05-22 15:24:22+00:00,125.0,5.3,5.3,5.5,0.5500002,11.578951,3.0,3416.0,0.3514163980102538,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.6401392943104419,-0.44606947895010457,0.20000000000000018,3.7735849056603805,2392.1,35.141639801025384,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0695221618796484,45.48857482650572,83.33333333333334,-0.10843270018895956,0.002169109418719885,0.4543812681135357,-0.008440220584859874,34.53802863219233,False,False,True,0.4,0.05,0.015,1.9541409993155372,-0.0049269787816834274,9.856026883549556e-05,0.6401392943104419,1.2503250775108168,43.93847350807427,0,1.3862943611198906,8.136518252115291,1,0.44606947895010457,-0.00023520239127710165,413.6152389665361,0,1.0174767116925265,2025-05-25
AAPL261218P00130000,2025-05-23 18:41:52+00:00,130.0,6.04,6.05,6.25,2.02,50.248753,1.0,1282.0,0.3437565625,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.6657448660828595,-0.40684876579682333,0.20000000000000018,3.3112582781456985,897.6999999999999,34.37565625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0462097499348586,45.48857482650572,83.33333333333334,-0.12272184862061197,0.002421349101153681,0.4961641060214738,-0.008928817504713107,34.53802863219233,False,False,True,0.4,0.05,0.015,2.032306639288159,-0.006089017631014858,0.00012013865121398155,0.6657448660828595,1.2503250775108168,42.98074506526644,0,0.6931471805599453,7.1569563646156364,1,0.40684876579682333,-0.0002971524378494369,442.94883091815655,0,0.9952987362445758,2025-05-25
AAPL261218P00135000,2025-05-23 19:27:36+00:00,135.0,7.0,6.85,7.1,0.9499998,15.702476,8.0,1591.0,0.33673758972167966,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.6913504378552773,-0.36910843781397623,0.25,3.571428571428571,1116.1,33.67375897216797,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0248477788300712,45.48857482650572,83.33333333333334,-0.13847590274089805,0.0026871674627771615,0.5393904680189575,-0.009412554333960032,34.53802863219233,False,False,True,0.4,0.05,0.015,2.1104722792607804,-0.007469258198876064,0.0001449432515392688,0.6913504378552773,1.2503250775108168,42.10314529695648,0,2.1972245773362196,7.3727463664043285,1,0.36910843781397623,-0.000372107940224036,471.10672716206466,0,0.9749762886229473,2025-05-25
AAPL261218P00140000,2025-05-23 17:02:10+00:00,140.0,7.7,7.75,8.0,0.5999999,8.450704,14.0,1333.0,0.3292913751220703,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.7169560096276949,-0.33274079364310144,0.25,3.2467532467532463,937.3,32.92913751220703,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.0021855138319489,45.48857482650572,83.33333333333334,-0.15528405659314115,0.002967480041586443,0.5824854728762952,-0.009818493089306067,34.53802863219233,False,False,True,0.4,0.05,0.015,2.188637919233402,-0.00904507071348052,0.00017285140152744472,0.7169560096276949,1.2503250775108168,41.1721264123146,0,2.70805020110221,7.195937226475569,1,0.33274079364310144,-0.00046080233871672606,496.64047134846265,0,0.9534168224504371,2025-05-25
AAPL261218P00145000,2025-05-22 19:16:05+00:00,145.0,7.65,8.75,9.05,0.0,0.0,15.0,973.0,0.32309636871337877,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.7425615814001126,-0.29764947383183127,0.3000000000000007,3.9215686274509896,685.5999999999999,32.30963687133788,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.9833312523785926,45.48857482650572,83.33333333333334,-0.17391965532373643,0.0032549359871397064,0.6268901775639484,-0.010241659334017269,34.53802863219233,False,False,True,0.4,0.05,0.015,2.266803559206023,-0.010902852360775784,0.0002040487398937296,0.7425615814001126,1.2503250775108168,40.397549225501876,0,2.772588722239781,6.881411303642535,1,0.29764947383183127,-0.0005660973449841635,520.6518281139334,0,0.9354800534626518,2025-05-25
AAPL261218P00150000,2025-05-23 17:12:33+00:00,150.0,10.0,9.85,10.15,1.1499996,12.994346,28.0,2035.0,0.31629101684570304,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.7681671531725303,-0.26374792215615,0.3000000000000007,3.000000000000007,1432.9,31.629101684570305,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.9626194282204726,45.48857482650572,83.33333333333334,-0.19361223451885312,0.003554813243525895,0.6702249378236286,-0.010557394884799726,34.53802863219233,False,False,True,0.4,0.05,0.015,2.344969199178645,-0.012976374784229215,0.00023825244851167547,0.7681671531725303,1.2503250775108168,39.546659015357875,0,3.367295829986474,7.618742377670413,1,0.26374792215615,-0.0006882553353762605,541.2667979208999,0,0.9157761151164644,2025-05-25
AAPL261218P00155000,2025-05-16 14:40:16+00:00,155.0,11.05,10.95,11.4,3.2000003,40.764336,1.0,642.0,0.31037066589355466,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.793772724944948,-0.23095809933315906,0.45000000000000107,4.072398190045258,449.7,31.037066589355465,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.9446010699842607,45.48857482650572,83.33333333333334,-0.21500152631484437,0.0038559227372527223,0.7133882095910803,-0.010849097450215894,34.53802863219233,False,False,True,0.4,0.05,0.015,2.4231348391512664,-0.015337955391709637,0.00027507698178502575,0.793772724944948,1.2503250775108168,38.806422689044254,0,0.6931471805599453,6.466144724237619,1,0.23095809933315906,-0.000829029273861448,559.4863837886735,0,0.8986345723399605,2025-05-25
AAPL261218P00160000,2025-05-23 17:34:34+00:00,160.0,12.05,12.3,12.6,1.25,11.574074,11.0,2400.0,0.302466692199707,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.8193782967173656,-0.1992094010185788,0.29999999999999893,2.4896265560165887,1683.3,30.246669219970702,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.9205456329575653,45.48857482650572,83.33333333333334,-0.23704302154704493,0.004181189821028889,0.7538663832415742,-0.010927166207509536,34.53802863219233,False,False,True,0.4,0.05,0.015,2.5013004791238878,-0.01786987653263253,0.00031520584480255337,0.8193782967173656,1.2503250775108168,37.8181690369039,0,2.4849066497880004,7.783640596221253,1,0.1992094010185788,-0.0009911218688384358,573.1926954405751,0,0.8757497291486486,2025-05-25
AAPL261218P00165000,2025-05-22 13:45:38+00:00,165.0,13.7,13.7,14.05,1.0500002,8.300397,2.0,1109.0,0.29657685852050775,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.8449838684897834,-0.16843774235182507,0.3500000000000014,2.5547445255474557,776.9,29.657685852050776,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.9026201528565914,45.48857482650572,83.33333333333334,-0.2612025901147559,0.004490246919674555,0.7938243572047857,-0.011031229722634088,34.53802863219233,False,False,True,0.4,0.05,0.015,2.579466119096509,-0.020734897819807124,0.0003564467374701423,0.8449838684897834,1.2503250775108168,37.08174836175684,0,1.0986122886681098,7.01211529430638,1,0.16843774235182507,-0.001172864125673798,585.2233893719392,0,0.8586965448400646,2025-05-25
AAPL261218P00170000,2025-05-23 17:21:13+00:00,170.0,15.0,15.25,15.6,0.8999996,6.3829756,10.0,1278.0,0.2905954730224609,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.870589440262201,-0.13858477920214396,0.34999999999999964,2.333333333333331,897.5999999999999,29.05954730224609,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.884416038349903,45.48857482650572,83.33333333333334,-0.2866869177521745,0.004798570572884269,0.831223220727793,-0.01101882526709124,34.53802863219233,False,False,True,0.4,0.05,0.015,2.657631759069131,-0.023830082311448637,0.0003988683286482473,0.870589440262201,1.2503250775108168,36.33388073311009,0,2.3978952727983707,7.153833801578843,1,0.13858477920214396,-0.0013756874071564772,594.2111946526229,0,0.8413782851277205,2025-05-25
AAPL261218P00175000,2025-05-23 13:59:11+00:00,175.0,17.05,16.9,17.25,5.2599993,44.614075,2.0,1272.0,0.28443098388671867,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.8961950120346187,-0.1095972423288916,0.3500000000000014,2.052785923753674,891.0,28.443098388671867,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.8656546550317851,45.48857482650572,83.33333333333334,-0.3134863188925455,0.005104897346403509,0.865527464187778,-0.010873571101108037,34.53802863219233,False,False,True,0.4,0.05,0.015,2.735797399041752,-0.02713310186486261,0.00044184288551715463,0.8961950120346187,1.2503250775108168,35.56311919746394,0,1.0986122886681098,7.149131598557407,1,0.1095972423288916,-0.0016003154774483599,600.2924957231619,0,0.8235298746078553,2025-05-25
AAPL261218P00180000,2025-05-23 16:40:40+00:00,180.0,18.8,18.7,19.05,2.2699986,13.732598,39.0,3768.0,0.27864796066284175,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.9218005838070363,-0.08142636536219534,0.3500000000000014,1.861702127659582,2649.2999999999997,27.864796066284175,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.8480542484041451,45.48857482650572,83.33333333333334,-0.3416680108230433,0.0053958960703691695,0.8962648847447151,-0.010620060519887219,34.53802863219233,False,False,True,0.4,0.05,0.015,2.8139630390143737,-0.030622504034127102,0.00048361521696038847,0.9218005838070363,1.2503250775108168,34.84005330139986,0,3.6888794541139363,8.234564993267135,1,0.08142636536219534,-0.0018436050769709104,604.1087166664217,0,0.8067859449369921,2025-05-25
AAPL261218P00185000,2025-05-23 19:38:05+00:00,185.0,20.67,20.55,20.95,3.7600002,22.235365,10.0,1204.0,0.27259028198242186,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.9474061555794541,-0.05402739117408084,0.3999999999999986,1.9351717464924942,845.8,27.259028198242184,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.8296179385593612,45.48857482650572,83.33333333333334,-0.3711035431987161,0.005678671016609823,0.9227286693269463,-0.010206925809487193,34.53802863219233,False,False,True,0.4,0.05,0.015,2.8921286789869955,-0.03424278785982662,0.0005239872550701879,0.9474061555794541,1.2503250775108168,34.0826465448367,0,2.3978952727983707,7.094234845924755,1,0.05402739117408084,-0.0021073749349237603,605.4700695541247,0,0.7892467890548476,2025-05-25
AAPL261218P00190000,2025-05-23 15:11:26+00:00,190.0,22.5,22.55,23.0,1.9400005,9.435801,53.0,2396.0,0.26676148284912116,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.9730117273518717,-0.02735914409191957,0.4499999999999993,1.999999999999997,1693.1,26.676148284912117,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.811878214728864,45.48857482650572,83.33333333333334,-0.40175921033776263,0.0059386421604549055,0.9443374568795754,-0.009655836754537206,34.53802863219233,False,False,True,0.4,0.05,0.015,2.970294318959617,-0.03793962709683092,0.0005608082235121813,0.9730117273518717,1.2503250775108168,33.353857172022785,0,3.9889840465642745,7.781973234434385,1,0.02735914409191957,-0.0023859041848629074,605.0310618908687,0,0.7723703216821043,2025-05-25
AAPL261218P00195000,2025-05-23 15:30:42+00:00,195.0,24.47,24.7,25.15,6.699999,37.703987,2.0,1451.0,0.26056647644042963,False,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,0.9986172991242894,-0.0013836576886588562,0.4499999999999993,1.8389865140988937,1016.3,26.05664764404296,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.7930239532755077,45.48857482650572,83.33333333333334,-0.4336285901299599,0.00618395940274405,0.9605104764594846,-0.0089190487303744,34.53802863219233,False,False,True,0.4,0.05,0.015,3.048459958932238,-0.04165048037121824,0.0005939757792335797,0.9986172991242894,1.2503250775108168,32.57927998521006,0,1.0986122886681098,7.280697195384741,1,0.0013836576886588562,-0.0026815415972328113,602.5878742783157,0,0.7544335526943188,2025-05-25
AAPL261218P00200000,2025-05-23 19:39:12+00:00,200.0,27.19,27.05,27.55,2.5900002,10.528456,7.0,8112.0,0.2555006091308594,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.0242228708967072,0.023934150295631076,0.5,1.8389113644722324,5680.5,25.550060913085943,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.7776061828259658,45.48857482650572,83.33333333333334,-0.4662068242148104,0.0063723237296296935,0.9705249552234372,-0.008087377939582554,34.53802863219233,False,True,True,0.7,0.05,0.015,3.1266255989048597,-0.04524653571959397,0.0006184499202368104,1.0242228708967072,1.2503250775108168,31.945881891560273,0,2.0794415416798357,9.001222992395064,0,0.0,-0.0029708208088593357,599.6632599428413,0,0.7397660470195786,2025-05-25
AAPL261218P00210000,2025-05-22 14:07:30+00:00,210.0,31.72,32.1,32.7,2.619999,9.003433,15.0,2217.0,0.24451439086914065,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.0754340144415424,0.07272431446506297,0.6000000000000014,1.8915510718789452,1556.3999999999999,24.451439086914064,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.7441700541402113,45.48857482650572,83.33333333333334,-0.5338755304937328,0.006658519962655104,0.9705078819676765,-0.005836195646706066,34.53802863219233,False,False,True,0.4,0.05,0.015,3.282956878850103,-0.05181304103338424,0.0006462146105995898,1.0754340144415424,1.2503250775108168,30.572247471596842,0,2.772588722239781,7.704361167910313,0,0.0,-0.0035548208773656035,589.539101231883,0,0.707956998568334,2025-05-25
AAPL261218P00220000,2025-05-22 19:12:41+00:00,220.0,33.95,37.75,38.3,0.0,0.0,30.0,3904.0,0.23191075714111326,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.1266451579863779,0.11924433009995593,0.5499999999999972,1.620029455080993,2741.7999999999997,23.191075714111324,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.7058113842868319,45.48857482650572,83.33333333333334,-0.6049792452404632,0.006800432959684217,0.940100737828226,-0.0027136643957212407,34.53802863219233,False,False,True,0.4,0.05,0.015,3.4392881587953457,-0.05687414348213228,0.000639309204295052,1.1266451579863779,1.2503250775108168,28.996383539805464,0,3.4339872044851463,8.270013062273787,0,0.0,-0.004114120799258127,573.4737140285229,0,0.6714649513173229,2025-05-25
AAPL261218P00230000,2025-05-23 19:52:10+00:00,230.0,44.28,43.9,44.95,7.279999,19.675673,2.0,2331.0,0.22391523162841792,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.1778563015312131,0.1636960926707897,1.0500000000000043,2.371273712737137,1632.2999999999997,22.391523162841793,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.6814773128544218,45.48857482650572,83.33333333333334,-0.6717370475070247,0.006610320053991065,0.8823137769493584,0.0007301145378730717,34.53802863219233,False,False,True,0.4,0.05,0.015,3.5956194387405884,-0.05926828515027336,0.0005832376453680944,1.1778563015312131,1.2503250775108168,27.996682934165413,0,1.0986122886681098,7.754481547470383,0,0.0,-0.004440396876144434,557.2844857060136,0,0.6483150327222504,2025-05-25
AAPL261218P00240000,2025-05-23 19:17:48+00:00,240.0,50.96,50.8,51.85,5.25,11.485453,5.0,2313.0,0.2117998742675781,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.2290674450760486,0.2062557070895857,1.0500000000000043,2.0604395604395687,1620.6,21.17998742675781,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.6446046931648538,45.48857482650572,83.33333333333334,-0.7410050279455657,0.0062601025143519656,0.7903584108218088,0.005233126371646243,34.53802863219233,False,False,True,0.4,0.05,0.015,3.7519507186858316,-0.05856595562980274,0.0004947724674824829,1.2290674450760486,1.2503250775108168,26.481869421039082,0,1.791759469228055,7.746732907753622,0,0.0,-0.004638767438589484,528.7483065251674,0,0.6132367209579613,2025-05-25
AAPL261218P00250000,2025-05-20 18:05:13+00:00,250.0,58.7,58.05,59.8,9.310001,18.849974,5.0,907.0,0.20569641967773436,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.2802785886208838,0.24707770160984074,1.75,2.9812606473594547,636.4,20.569641967773435,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.6260290661172125,45.48857482650572,83.33333333333334,-0.7973230858451898,0.005619207212918858,0.688999197410905,0.009556333729816891,34.53802863219233,False,False,True,0.4,0.05,0.015,3.9082819986310744,-0.0549354966224522,0.00038716292597866617,1.2802785886208838,1.2503250775108168,25.718739187726072,0,1.791759469228055,6.811244378601294,0,0.0,-0.004480323635008013,496.69666374972127,0,0.5955650273739367,2025-05-25
AAPL261218P00260000,2025-05-19 15:13:22+00:00,260.0,56.16,66.2,67.75,0.0,0.0,5.0,1768.0,0.1914143359375,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.331489732165719,0.28629841476312196,1.5499999999999972,2.7599715099715048,1239.1,19.14143359375,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.5825620988257321,45.48857482650572,83.33333333333334,-0.8591668770728925,0.0047818548529479955,0.5456168660839884,0.015294944764084564,34.53802863219233,False,False,True,0.4,0.05,0.015,4.064613278576318,-0.04687759389116789,0.00026090606589339966,1.331489732165719,1.2503250775108168,23.933014441773622,0,1.791759469228055,7.478169694159785,0,0.0,-0.004108411300623185,432.7180912540049,0,0.554213264387319,2025-05-25
AAPL261218P00270000,2025-05-19 15:50:55+00:00,270.0,75.4,74.55,77.45,11.209999,17.463778,2.0,844.0,0.20230900238037108,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.3827008757105546,0.32403874274596906,2.9000000000000057,3.8461538461538534,591.4,20.23090023803711,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.6157195931057717,45.48857482650572,83.33333333333334,-0.875863131883146,0.004147448276385879,0.5001647988736384,0.01747631993460301,34.53802863219233,False,False,True,0.4,0.05,0.015,4.220944558521561,-0.043807590719916883,0.00020744076329973617,1.3827008757105546,1.2503250775108168,25.29520190823735,0,1.0986122886681098,6.739336627357174,0,0.0,-0.0036325970366786918,414.23547562430366,0,0.585757237434803,2025-05-25
AAPL261218P00280000,2025-05-21 13:41:58+00:00,280.0,75.62,83.6,86.1,0.0,0.0,1.0,435.0,0.18555501953124998,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.4339120192553898,0.36040638691684385,2.5,3.3060037027241465,304.8,18.555501953125,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.5647294968599963,45.48857482650572,83.33333333333334,-0.924704395822964,0.003133992632747118,0.346647134487945,0.02358898671049178,34.53802863219233,False,False,True,0.4,0.05,0.015,4.377275838466804,-0.032054612906043695,0.0001086389565648119,1.4339120192553898,1.2503250775108168,23.200409417793125,0,0.6931471805599453,6.077642243349034,0,0.0,-0.0028980167639780442,312.6781107909586,0,0.5372484385466553,2025-05-25
AAPL261218P00300000,2025-05-12 16:01:53+00:00,300.0,91.74,102.8,106.5,0.0,0.0,1.0,0.0,0.22315229980468748,True,REGULAR,USD,PUT,2026-12-18,195.27,571,1.5633127994524298,1.5363343063450605,0.42939925840379534,3.700000000000003,4.03313712666231,0.3,22.315229980468747,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,0.6791553594734666,45.48857482650572,83.33333333333334,-0.9191666131109979,0.002750128868212716,0.3658232873743012,0.02474763115182215,34.53802863219233,False,False,True,0.4,0.05,0.015,4.68993839835729,-0.03362525520529677,0.00010060611832725421,1.5363343063450605,1.2503250775108168,27.901291655001287,0,0.6931471805599453,0.0,0,0.0,-0.002527826637413864,332.3834760525357,0,0.6461060710242473,2025-05-25
AAPL270115P00100000,2025-05-22 16:22:24+00:00,100.0,2.76,2.76,2.88,0.27999997,11.290321,3.0,1920.0,0.390203851928711,False,REGULAR,USD,PUT,2027-01-15,195.27,599,1.6399726214921286,0.5121114354483536,-0.6692130302643142,0.1200000000000001,4.347826086956526,1344.9,39.020385192871096,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.187570271767409,45.48857482650572,83.33333333333334,-0.056021353631829696,0.0011567273291824475,0.2822475618509488,-0.005667744463145866,34.53802863219233,False,False,True,0.4,0.05,0.015,1.6399726214921289,-0.0015811890474173728,3.264834683881057e-05,0.5121114354483536,1.2806141579305332,49.97005772589367,0,1.3862943611198906,7.560601162768557,1,0.6692130302643142,-6.480143076373178e-05,273.3239855706714,0,1.129780324419004,2025-05-25
AAPL270115P00105000,2025-05-20 17:34:35+00:00,105.0,3.19,3.2,3.3,0.74,30.204082,3.0,2365.0,0.3800110827636719,False,REGULAR,USD,PUT,2027-01-15,195.27,599,1.6399726214921286,0.5377170072207712,-0.6204228660948823,0.09999999999999964,3.134796238244503,1656.4,38.00110827636719,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1565489745978481,45.48857482650572,83.33333333333334,-0.06448006443650645,0.0013259905322904823,0.3150970492297562,-0.006110499371863165,34.53802863219233,False,False,True,0.4,0.05,0.015,1.721971252566735,-0.002031747803808772,4.1781570403132474e-05,0.5377170072207712,1.2806141579305332,48.66475727576699,0,1.3862943611198906,7.768956044538332,1,0.6204228660948823,-8.549995496428778e-05,302.45980364945865,0,1.1002685961336827,2025-05-25
AAPL270115P00110000,2025-05-12 14:50:01+00:00,110.0,2.62,3.6,3.85,0.0,0.0,1.0,545.0,0.37256486816406253,False,REGULAR,USD,PUT,2027-01-15,195.27,599,1.6399726214921286,0.5633225789931889,-0.5739028504599893,0.25,9.541984732824426,381.8,37.25648681640625,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1338867095997258,45.48857482650572,83.33333333333334,-0.07473239516399321,0.001515257758311652,0.35301736289289565,-0.006673508214434508,34.53802863219233,False,False,False,0.0,0.05,0.015,1.8039698836413416,-0.0026381833063462675,5.349122979421801e-05,0.5633225789931889,1.2806141579305332,47.711184491842104,0,0.6931471805599453,6.302618975744905,1,0.5739028504599893,-0.00011323884156945291,335.0928350507974,0,1.0787091299611724,2025-05-25
AAPL270115P00115000,2025-05-20 19:59:53+00:00,115.0,3.25,4.2,4.35,0.0,0.0,1.0,851.0,0.36249416809082036,False,REGULAR,USD,PUT,2027-01-15,195.27,599,1.6399726214921286,0.5889281507656066,-0.5294510878891556,0.14999999999999947,4.615384615384599,595.9999999999999,36.249416809082035,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.1032369249711176,45.48857482650572,83.33333333333334,-0.08493259923465457,0.0017156197260979767,0.38889262328537355,-0.007080387904686375,34.53802863219233,False,False,True,0.4,0.05,0.015,1.885968514715948,-0.0033029661318810127,6.671918558423762e-05,0.5889281507656066,1.2806141579305332,46.421516382435506,0,0.6931471805599453,6.747586526829315,1,0.5294510878891556,-0.0001457120426357473,364.56888423955616,0,1.0495508355475318,2025-05-25
AAPL270115P00120000,2025-05-23 17:55:34+00:00,120.0,4.75,4.8,5.0,0.26999998,6.0267854,24.0,2525.0,0.3550479534912109,False,REGULAR,USD,PUT,2027-01-15,195.27,599,1.6399726214921286,0.6145337225380243,-0.4868914734703596,0.20000000000000018,4.210526315789478,1774.7,35.50479534912109,39.52560320800357,32.85732736876173,35.6372341702523,52.1642721431247,1.080574659972995,45.48857482650572,83.33333333333334,-0.09711183100435727,0.0019347025894553807,0.42954520653815137,-0.007601026907468148,34.53802863219233,False,False,True,0.4,0.05,0.015,1.9679671457905545,-0.00417139215060647,8.310422233775079e-05,0.6145337225380243,1.2806141579305332,45.467943598510615,0,3.2188758248682006,7.8343923029104365,1,0.4868914734703596,-0.00018788251091088334,396.5871406271776,0,1.0279913693750213,2025-05-25
